Entity,Code,Year,Electricity from coal (TWh),Electricity from gas (TWh),Electricity from hydro (TWh),Electricity from other renewables (TWh),Electricity from solar (TWh),Electricity from oil (TWh),Electricity from wind (TWh),Electricity from nuclear (TWh)
Australia,AUS,2005,170.543387729511,21.6837382166201,15.156,3.83,0.079,3.52317405386871,0.885,0
Australia,AUS,2006,169.974087923561,24.9683855586357,15.767,3.91,0.091,3.47836651780294,1.713,0
Australia,AUS,2007,173.631063961179,31.2679538867762,14.196,3.95,0.109,3.74996215204464,2.611,0
Australia,AUS,2008,170.95588334319,33.6902138109183,11.79,4.596,0.127,5.30196284589104,3.093,0
Australia,AUS,2009,171.354220361265,38.7127320820453,11.684,2.815,0.16,6.21304755668933,3.806,0
Australia,AUS,2010,166.963836456119,44.3834685625,13.502,2.777,0.389,5.69211498138076,5.052,0
Australia,AUS,2011,162.919994524989,46.2127268498476,16.694,2.102,1.392,4.65429862516328,6.085,0
Australia,AUS,2012,158.358881829617,47.6965404552842,13.979,3.044,2.325,4.98303771509854,6.97,0
Australia,AUS,2013,147.810182911317,50.1333077957708,18.116,3.153,3.476,5.57684929291118,7.96,0
Australia,AUS,2014,143.449176016069,49.5836247441724,18.338,3.512,4.01,5.54783923975792,10.252,0
Australia,AUS,2015,151.422285693619,47.5090259651798,13.324,3.609,5.023,5.86742834120048,11.467,0
Australia,AUS,2016,154.278963092677,46.1282161795156,15.021,3.723,6.209,5.56092072780657,12.199,0
Australia,AUS,2017,147.973865486676,51.4464562593963,16.037,3.501,8.071,5.08983825392674,12.597,0
Australia,AUS,2018,149.14352837943,48.9450208734724,15.831,3.5189999999999997,9.929,5.29549074709661,15.164,0
Australia,AUS,2019,142.01782982755,51.6384689180556,15.53805,3.501,14.218,5.62276125439391,21.142799,0
Australia,AUS,2020,135.09932982755,48.1325189180556,16.11289,3.4431599999999998,18.63882,5.61254125439391,24.308719,0
Austria,AUT,2000,5.72699999999999,7.851,41.835352,1.528279,0.003229,2.840859,0.066754,0
Austria,AUT,2001,6.893,8.746,40.455406,1.667812,0.005336,3.180009,0.104647,0
Austria,AUT,2002,6.61299999999999,9.308,40.226881,1.52040799999999,0.009029,2.871411,0.139818,0
Austria,AUT,2003,8.443,11.164,33.214992,1.649649,0.014692,3.222545,0.372278999999999,0
Austria,AUT,2004,7.90499999999999,10.953,36.762142,1.91447,0.0184279999999999,3.448379,0.933628,0
Austria,AUT,2005,7.166221,13.027736,37.095138,2.4371539999999996,0.021018,3.40836699999999,1.331277,0
Austria,AUT,2006,7.042869,10.668192,35.656085,3.2375030000000002,0.022387,3.577997,1.75279299999999,0
Austria,AUT,2007,6.600459,9.90339499999999,37.054453,4.061606,0.024238,3.240447,2.037185,0
Austria,AUT,2008,5.527191,11.180954,38.329491,4.15993,0.03012,3.257999,2.011257,0
Austria,AUT,2009,3.758512,12.3427549999998,40.896304,4.277984,0.048915,3.019555,1.95404,0
Austria,AUT,2010,4.918428,14.351188,38.3634179999999,4.48219199999999,0.088813,3.647143,2.063914,0
Austria,AUT,2011,5.431543,12.436517,34.237171,4.560728999999999,0.17407,3.482385,1.93619599999999,0
Austria,AUT,2012,4.387839,9.71226499999999,43.847698,4.679781999999999,0.337482999999999,3.269843,2.462864,0
Austria,AUT,2013,4.211679,6.650205,42.0167199999999,4.696275,0.625974,3.22782199999999,3.152433,0
Austria,AUT,2014,2.93508,5.320706,41.0072369999999,4.5481110000000005,0.785246,3.15701899999999,3.845675,0
Austria,AUT,2015,2.95425999999999,7.663649,37.156866,4.647754999999989,0.937098,3.649924,4.840321,0
Austria,AUT,2016,2.042629,8.487642,39.9713369999999,4.780369,1.096016,3.643051,5.234838,0
Austria,AUT,2017,1.75785,10.913953,38.29375,4.920934,1.268971,3.703373,6.571511,0
Austria,AUT,2018,1.805283,9.917735,37.63791,4.930034999999999,1.437641,3.24698,6.030429,0
Austria,AUT,2019,1.63316390399999,11.617831821,41.63827012,4.536563462999999,1.352707729,3.24698,7.600233659,0
Austria,AUT,2020,0.716660303999999,10.440827021,42.88311892,4.068629143,1.264995729,3.249908,6.86816965899999,0
Austria,AUT,1985,,,30.775146000000003,0,0,,0,0
Austria,AUT,1986,,,30.903927000000003,1.287501,0,,0,0
Austria,AUT,1987,,,35.387991,0.905816,0,,0,0
Austria,AUT,1988,,,35.304088,1.0469600000000001,0,,0,0
Austria,AUT,1989,,,35.08243,1.10445,0,,0,0
Austria,AUT,1990,,,31.509,1.142485,0,,0,0
Austria,AUT,1991,,,31.4434,1.225832,0,,0,0
Austria,AUT,1992,,,34.8484,1.329164,0,,0,0
Austria,AUT,1993,,,36.705556,1.361111,0.001,,0,0
Austria,AUT,1994,,,35.7075,1.2105549999999998,0.001,,0,0
Austria,AUT,1995,,,37.067221999999994,1.857221,0.001,,0.001,0
Austria,AUT,1996,,,34.216111,1.589444,0.001,,0.005,0
Austria,AUT,1997,,,36.105278000000006,1.711389,0.002,,0.02,0
Austria,AUT,1998,,,37.163333,1.842777,0.002,,0.045,0
Austria,AUT,1999,,,40.699120799999996,1.596911819,0.002,,0.051,0
Azerbaijan,AZE,2000,0,0,1.519,0,0,16.1351,0,0
Azerbaijan,AZE,2001,0,0.708834240127642,1.288,0,0,15.8990857598723,0,0
Azerbaijan,AZE,2002,0,0.703016888711607,2,0,0,15.7686031112883,0,0
Azerbaijan,AZE,2003,0,3.08473659442724,2.444,0,0,14.6023034055727,0,0
Azerbaijan,AZE,2004,0,3.09654043343653,2.727,0,0,14.6581795665634,0,0
Azerbaijan,AZE,2005,0,2.9852236738906,2.979,0,0,14.1312363261093,0,0
Azerbaijan,AZE,2006,0,3.45803300309597,2.493,0,0,16.369386996904,0,0
Azerbaijan,AZE,2007,0,4.04798689386562,2.34,0,0,14.2660331061343,0,0
Azerbaijan,AZE,2008,0,4.50145111111111,2.21,0,0,13.7448888888888,0,0
Azerbaijan,AZE,2009,0,4.8457687804878,2.285,0,0,10.7187512195121,0,0
Azerbaijan,AZE,2010,0,5.76035516209476,3.412,0,0,8.58686483790523,0.001,0
Azerbaijan,AZE,2011,0,6.64914743142144,2.649,0,0,9.91177256857855,0,0
Azerbaijan,AZE,2012,0,7.98856304239401,1.803,0,0,11.9084169576059,0,0
Azerbaijan,AZE,2013,0,8.20066548628429,1.474,0.134,0.001,12.2245945137157,0.001,0
Azerbaijan,AZE,2014,0,10.90421782881,1.287,0.174,0.003,10.9498421711899,0.002,0
Azerbaijan,AZE,2015,0,10.7213005010438,1.621,0.182,0.005,10.7661594989561,0.005,0
Azerbaijan,AZE,2016,0,10.6758056784968,1.939,0.174,0.035,10.7204743215031,0.023,0
Azerbaijan,AZE,2017,0,10.4797558246346,1.729,0.17,0.037,10.5236041753653,0.022,0
Azerbaijan,AZE,2018,0,10.8704484759916,1.75,0.162,0.039,10.9159315240083,0.082,0
Azerbaijan,AZE,2019,0,11.3324319832985,1.54935,0.155333333333333,0.044,11.3798480167014,0.135,0
Azerbaijan,AZE,2020,0,12.5144319832985,1.54935,0.155333333333333,0.044,11.3798480167014,0.135,0
Azerbaijan,AZE,1985,,,1.3125618000000001,0,0,,0,0
Azerbaijan,AZE,1986,,,0.8043308000000001,0,0,,0,0
Azerbaijan,AZE,1987,,,0.8043308000000001,0,0,,0,0
Azerbaijan,AZE,1988,,,0.6982651999999999,0,0,,0,0
Azerbaijan,AZE,1989,,,0.6982651999999999,0,0,,0,0
Azerbaijan,AZE,1990,,,1.6580000000000001,0,0,,0,0
Azerbaijan,AZE,1991,,,1.7593,0,0,,0,0
Azerbaijan,AZE,1992,,,1.7473,0,0,,0,0
Azerbaijan,AZE,1993,,,2.426,0,0,,0,0
Azerbaijan,AZE,1994,,,1.83,0,0,,0,0
Azerbaijan,AZE,1995,,,1.556,0,0,,0,0
Azerbaijan,AZE,1996,,,1.537,0,0,,0,0
Azerbaijan,AZE,1997,,,1.712,0,0,,0,0
Azerbaijan,AZE,1998,,,1.9509999999999998,0,0,,0,0
Azerbaijan,AZE,1999,,,1.506,0,0,,0,0
Bahamas,BHS,2000,0,0,0,0,0,1.565,0,0
Bahamas,BHS,2001,0,0,0,0,0,1.626,0,0
Bahamas,BHS,2002,0,0,0,0,0,1.716,0,0
Bahamas,BHS,2003,0,0,0,0,0,1.81,0,0
Bahamas,BHS,2004,0,0,0,0,0,1.794703,0,0
Bahamas,BHS,2005,0,0,0,0,0,1.8944,0,0
Bahamas,BHS,2006,0,0,0,0,0,1.927583,0,0
Bahamas,BHS,2007,0,0,0,0,0,2.045213,0,0
Bahamas,BHS,2008,0,0,0,0,0,2.05,0,0
Bahamas,BHS,2009,0,0,0,0,0,1.945,0,0
Bahamas,BHS,2010,0,0,0,0,0.0005,1.889,0,0
Bahamas,BHS,2011,0,0,0,0,0.0006,1.931,0,0
Bahamas,BHS,2012,0,0,0,0,0.0009,1.786,0,0
Bahamas,BHS,2013,0,0,0,0,0.0009,1.772,0,0
Bahamas,BHS,2014,0,0,0,0,0.002,1.807,0,0
Bahamas,BHS,2015,0,0,0,0,0.002,1.878,0,0
Bahamas,BHS,2016,0,0,0,0,0.002,1.848,0,0
Bahamas,BHS,2017,0,0,0,0,0.002067,1.868,0,0
Bahamas,BHS,2018,0,0,0,0,0.003493,1.9,0,0
Bahamas,BHS,2019,0,0,0,0,0.003493,1.90733333333333,0,0
Bahrain,BHR,2000,0,13.0042832673793,0,0,0,0.0187167326206367,0,0
Bahrain,BHR,2001,0,13.7172571023566,0,0,0,0.019742897643376,0,0
Bahrain,BHR,2002,0,14.3173933416021,0,0,0,0.0206066583978107,0,0
Bahrain,BHR,2003,0,14.7337940267359,0,0,0,0.0212059732640324,0,0
Bahrain,BHR,2004,0,15.1551875258401,0,0,0,0.0218124741598251,0,0
Bahrain,BHR,2005,0,18.1788356663319,0,0,0,0.0261643336680251,0,0
Bahrain,BHR,2006,0,19.7455806902525,0,0,0,0.0284193097474061,0,0
Bahrain,BHR,2007,0,20.3896536924379,0,0,0,0.0293463075620656,0,0
Bahrain,BHR,2008,0,21.4240809097379,0,0,0,0.0259190902620296,0.001,0
Bahrain,BHR,2009,0,21.1813745385926,0,0,0,0.0256254614073129,0.002,0
Bahrain,BHR,2010,0,22.367499551421,0,0,0,0.0270604485789482,0.002,0
Bahrain,BHR,2011,0,22.8500757254233,0,0,0,0.0276442745766639,0.0025,0
Bahrain,BHR,2012,0,23.2603593597404,0,0,0.0008,0.0281406402595467,0.001,0
Bahrain,BHR,2013,0,24.3375828630973,0,0,0.0008,0.023457136902642,0.001,0
Bahrain,BHR,2014,0,25.5931527152335,0,0,0.00825,0.0246672847664648,0.001,0
Bahrain,BHR,2015,0,26.7491785102818,0,0,0.00825,0.0257814897181222,0.001,0
Bahrain,BHR,2016,0,26.7735949771147,0,0,0.00825,0.0258050228852571,0.001,0
Bahrain,BHR,2017,0,27.4450478150185,0,0,0.00825,0.0264521849814675,0.001,0
Bahrain,BHR,2018,0,27.7464972709165,0,0,0.00825,0.0267427290834025,0.001,0
Bahrain,BHR,2019,0,28.0789368577948,0,0,0.00825,0.0270631422051627,0.001,0
Bangladesh,BGD,2000,0.401044664441118,10.1993679060665,0.937,0,0.0005,3.33508742949234,0,0
Bangladesh,BGD,2001,0.443624381259353,11.2822552641878,0.983,0,0.001,3.68918035455278,0,0
Bangladesh,BGD,2002,0.476086681247841,12.1078364774951,1.055,0,0.002,3.95913684125705,0,0
Bangladesh,BGD,2003,0.457735275623559,13.2065781722909,1.115,0,0.003,3.80652655208551,0,0
Bangladesh,BGD,2004,0.57772269964368,16.6684553301194,1.214,0,0.004,4.80434197023684,0,0
Bangladesh,BGD,2005,0.63291238734018,18.2607881995388,1.28,0,0.005,5.26329941312093,0.0005,0
Bangladesh,BGD,2006,0.729930832110668,21.059964368057,1.375,0,0.01,6.07010479983232,0.002,0
Bangladesh,BGD,2007,0.745284007545588,21.5029341857053,0.742,0,0.02,6.19778180674911,0.002,0
Bangladesh,BGD,2008,0.821814085097463,23.710979983232,0.941,0,0.02,6.8342059316705,0.002,0
Bangladesh,BGD,2009,0.824752097635392,26.9166094584286,0.438,0.001,0.03,6.85863844393592,0.002,0
Bangladesh,BGD,2010,0.864811225427154,29.6007586239206,0.764,0.000591,0.07,7.19177015065221,0.002,0
Bangladesh,BGD,2011,0.934322524343193,31.9799913632188,0.915,0.000876,0.0618,7.76982611243799,0.002,0
Bangladesh,BGD,2012,1.01651805920159,34.7933801303521,0.816,0.001169,0,9.10800181044627,0,0
Bangladesh,BGD,2013,1.05929987018606,37.1475278476849,0.939,0.001454,0.136,10.7540122821289,0.004,0
Bangladesh,BGD,2014,1.12075984422327,39.3028062172219,0.617,0.001751,0.173,11.3779539385547,0.004,0
Bangladesh,BGD,2015,1.18541280830809,41.5700563617481,0.594,0.002682,0.21,12.0343108299437,0.006,0
Bangladesh,BGD,2016,1.37583297273907,48.2477106880138,1.01,0.0028770000000000002,0.233,13.967456339247,0.006,0
Bangladesh,BGD,2017,1.46017880279865,51.2055502565431,1.031,0.0028770000000000002,0.268,14.9522309406582,0.006,0
Bangladesh,BGD,2018,1.56768161008896,54.9754587025999,1.07514,0.0028770000000000002,0.291,16.053059687311,0.006,0
Bangladesh,BGD,2019,1.69510454401592,59.4439261495505,0.82,0.002942,0.42,17.3926426397668,0.006,0
Bangladesh,BGD,2020,4.42359084401592,56.5521080965505,0.697582044,0.002942,0.417096393,18.3088033980668,0.006,0
Bangladesh,BGD,1985,,,0.7390000000000001,0,0,,0,0
Bangladesh,BGD,1986,,,0.45,0,0,,0,0
Bangladesh,BGD,1987,,,0.517,0,0,,0,0
Bangladesh,BGD,1988,,,0.675,0,0,,0,0
Bangladesh,BGD,1989,,,0.92,0,0,,0,0
Bangladesh,BGD,1990,,,0.884,0,0,,0,0
Bangladesh,BGD,1991,,,0.838,0,0,,0,0
Bangladesh,BGD,1992,,,0.7959999999999999,0,0,,0,0
Bangladesh,BGD,1993,,,0.608,0,0,,0,0
Bangladesh,BGD,1994,,,0.847,0,0,,0,0
Bangladesh,BGD,1995,,,0.37200000000000005,0,0,,0,0
Bangladesh,BGD,1996,,,0.7390000000000001,0,0,,0,0
Bangladesh,BGD,1997,,,0.7190000000000001,0,0,,0,0
Bangladesh,BGD,1998,,,0.865,0,0,,0,0
Bangladesh,BGD,1999,,,0.833,0,0,,0,0
Barbados,BRB,2000,0,0,0,0,0,0.758,0,0
Barbados,BRB,2001,0,0,0,0,0,0.796,0,0
Barbados,BRB,2002,0,0,0,0,0,0.828,0,0
Barbados,BRB,2003,0,0,0,0,0,0.868,0,0
Barbados,BRB,2004,0,0,0,0,0,0.896,0,0
Barbados,BRB,2005,0,0,0,0,0,0.953,0,0
Barbados,BRB,2006,0,0,0,0,0,0.9764,0,0
Barbados,BRB,2007,0,0,0,0,0,1.0029,0,0
Barbados,BRB,2008,0,0,0,0,0,1.011,0,0
Barbados,BRB,2009,0,0,0,0,0,1.023,0,0
Barbados,BRB,2010,0,0,0,0,0.002,0.966,0,0
Barbados,BRB,2011,0,0,0,0,0.003,0.986,0,0
Barbados,BRB,2012,0,0,0,0,0.003,1.061,0,0
Barbados,BRB,2013,0,0,0,0,0.004,0.955,0,0
Barbados,BRB,2014,0,0,0,0,0.01,0.959,0,0
Barbados,BRB,2015,0,0,0,0,0.014,0.968,0,0
Barbados,BRB,2016,0,0,0,0,0.029526,0.983,0,0
Barbados,BRB,2017,0,0,0,0,0.029526,0.978,0,0
Barbados,BRB,2018,0,0,0,0,0.037296,0.973,0,0
Barbados,BRB,2019,0,0,0,0,0.04,0.974666666666666,0,0
Belarus,BLR,2000,0,24.50956,0.027,0,0,0,0,0
Belarus,BLR,2001,0,23.53102,0.03,0,0,0,0,0
Belarus,BLR,2002,0,24.84138,0.028,0,0,0,0,0
Belarus,BLR,2003,0,25.00306,0.028,0,0,0,0,0
Belarus,BLR,2004,0,29.30544,0.033,0,0,0,0.001,0
Belarus,BLR,2005,0,29.0413,0.036,0.029,0,0,0.001,0
Belarus,BLR,2006,0,29.78108,0.035,0.093,0,0,0.001,0
Belarus,BLR,2007,0,29.8027,0.035,0.088,0,0,0.001,0
Belarus,BLR,2008,0,32.83138,0.039,0.033,0,0,0.001,0
Belarus,BLR,2009,0,28.37672,0.044,0.06,0,0,0.001,0
Belarus,BLR,2010,0,32.67064,0.045,0.093,0,0,0.001,0
Belarus,BLR,2011,0,30.12888,0.042,0.105,0,0,0.001,0
Belarus,BLR,2012,0,28.76024,0.069,0.127,0,0,0.006,0
Belarus,BLR,2013,0,29.33646,0.137,0.152,0,0,0.008,0
Belarus,BLR,2014,0,32.38018,0.12,0.155,0.001,0,0.011,0
Belarus,BLR,2015,0,31.7297,0.106,0.186,0.008,0,0.026,0
Belarus,BLR,2016,0,31.1563,0.141,0.176,0.028,0,0.075,0
Belarus,BLR,2017,0,31.70526,0.401,0.195,0.089,0,0.097,0
Belarus,BLR,2018,0,35.8892,0.32076,0.206,0.177,0,0.099,0
Belarus,BLR,2019,0,36.67598,0.34452,0.336,0.181,0,0.178,0
Belarus,BLR,2020,0,34.89598,0.34452,0.336,0.181,0,0.178,0
Belarus,BLR,1985,,,0.02,0,0,,0,0
Belarus,BLR,1986,,,0.02,0,0,,0,0
Belarus,BLR,1987,,,0.02,0,0,,0,0
Belarus,BLR,1988,,,0.02,0,0,,0,0
Belarus,BLR,1989,,,0.02,0,0,,0,0
Belarus,BLR,1990,,,0.02,0,0,,0,0
Belarus,BLR,1991,,,0.018000000000000002,0,0,,0,0
Belarus,BLR,1992,,,0.017,0,0,,0,0
Belarus,BLR,1993,,,0.019,0,0,,0,0
Belarus,BLR,1994,,,0.019,0,0,,0,0
Belarus,BLR,1995,,,0.02,0,0,,0,0
Belarus,BLR,1996,,,0.016,0,0,,0,0
Belarus,BLR,1997,,,0.021,0,0,,0,0
Belarus,BLR,1998,,,0.027999999999999997,0,0,,0,0
Belarus,BLR,1999,,,0.019,0,0,,0,0
Belgium,BEL,2000,12.916,15.977,0.459999999999999,0.568,0,4.679,0.016,48.157
Belgium,BEL,2001,9.936,15.78,0.440999999999999,0.597,0,5.478,0.037,46.349
Belgium,BEL,2002,10.029,17.868,0.36,0.721,0,4.544,0.057,47.36
Belgium,BEL,2003,9.638,21.609,0.247,0.857,0,3.743,0.088,47.379
Belgium,BEL,2004,9.146,21.477,0.316904,1.03788899999999,0.000658,4.92027599999999,0.141454,47.312
Belgium,BEL,2005,8.199,22.849,0.288,1.58994,0.00134,4.694384,0.227,47.595
Belgium,BEL,2006,6.848,23.022,0.359336,2.225779,0.001623,4.624588,0.366259,46.645
Belgium,BEL,2007,6.475,25.386,0.388748,2.599388,0.006058,3.708376,0.491098,48.227
Belgium,BEL,2008,5.547,24.646,0.409559999999999,3.328047,0.041388,3.157542,0.637011999999999,45.568
Belgium,BEL,2009,5.178,29.31,0.327999999999999,3.949647,0.166008,2.572362,0.996,47.222
Belgium,BEL,2010,4.197,31.42,0.311999999999999,4.33042799999999,0.56,3.523548,1.292,47.944
Belgium,BEL,2011,3.476,25.438,0.195999999999999,4.676033,1.169,3.35434999999999,2.312,48.234
Belgium,BEL,2012,3.389,23.546,0.357,5.18163,2.148,3.705425,2.751,40.295
Belgium,BEL,2013,3.008,20.924,0.379999999999999,4.967765,2.644,3.491089,3.665,42.644
Belgium,BEL,2014,2.0902,19.3216,0.2922,4.4603,2.88619999999999,3.6645,4.6153,33.703
Belgium,BEL,2015,2.0747,22.0261,0.3184,5.55,3.0562,3.54,5.574,26.103
Belgium,BEL,2016,0.3895,22.1223,0.369999999999999,5.4358,3.0951,3.7817,5.43769999999999,43.523
Belgium,BEL,2017,0.0909,23.0285,0.2701,5.76589999999999,3.3073,3.8829,6.5137,42.2268
Belgium,BEL,2018,0.0912999999999999,23.9904,0.3135,5.4593,3.9018,3.76269999999999,7.4647,28.597
Belgium,BEL,2019,0.0912999999999999,25.158310531,0.306045283,5.21733277799999,3.87929396,3.87255258199999,9.361865331,42.41674157
Belgium,BEL,2020,0.0912999999999999,26.052379991,0.273023303,5.171873998,4.60973408,3.54561887199999,12.387557274,33.79081008
Belgium,BEL,1985,,,0.287,0.053,0,,0,34.601
Belgium,BEL,1986,,,0.34299999999999997,0.11900000000000001,0,,0,39.394
Belgium,BEL,1987,,,0.429,0.142,0,,0.006,41.967
Belgium,BEL,1988,,,0.359,0.18,0,,0.008,43.102
Belgium,BEL,1989,,,0.305,0.191,0,,0.006999999999999999,41.217
Belgium,BEL,1990,,,0.266,0.282,0,,0.006999999999999999,42.722
Belgium,BEL,1991,,,0.22899999999999998,0.299,0,,0.008,42.861000000000004
Belgium,BEL,1992,,,0.341,0.267,0,,0.009000000000000001,43.456
Belgium,BEL,1993,,,0.254,0.245,0,,0.008,41.927
Belgium,BEL,1994,,,0.34600000000000003,0.245,0,,0.009000000000000001,40.624
Belgium,BEL,1995,,,0.33799999999999997,0.321,0,,0.009000000000000001,41.356
Belgium,BEL,1996,,,0.239,0.314,0,,0.008,43.336000000000006
Belgium,BEL,1997,,,0.305,0.275,0,,0.008,47.408
Belgium,BEL,1998,,,0.389,0.359,0,,0.011000000000000001,46.165
Belgium,BEL,1999,,,0.341,0.496,0,,0.013000000000000001,49.016999999999996
Belize,BLZ,2000,0,0,0.093,0.017,0.0002,0.071,0.00003,0
Belize,BLZ,2001,0,0,0.091374,0.015,0.0002,0.043367,0.00003,0
Belize,BLZ,2002,0,0,0.088243,0.017,0.0002,0.046491,0.00003,0
Belize,BLZ,2003,0,0,0.061154,0.016,0.0002,0.097889,0.00003,0
Belize,BLZ,2004,0,0,0.063215,0.018,0.0002,0.07885,0.00003,0
Belize,BLZ,2005,0,0,0.068575,0.014,0.0002,0.081553,0.00003,0
Belize,BLZ,2006,0,0,0.177733,0.018,0.0002,0.030136,0.00003,0
Belize,BLZ,2007,0,0,0.177403,0.018,0.0002,0.036078,0.00003,0
Belize,BLZ,2008,0,0,0.204449,0.015,0.0002,0.011,0.00003,0
Belize,BLZ,2009,0,0,0.188,0.015,0.0002,0.019,0.00003,0
Belize,BLZ,2010,0,0,0.263,0.078,0.0009,0.008,0.00003,0
Belize,BLZ,2011,0,0,0.245,0.094,0.000002,0.007,0.00003,0
Belize,BLZ,2012,0,0,0.209,0.093,0.000011,0.013,0,0
Belize,BLZ,2013,0,0,0.259,0.077,0.000012,0.009,0,0
Belize,BLZ,2014,0,0,0.256,0.097,0.000621,0.008,0,0
Belize,BLZ,2015,0,0,0.236,0.121,0.000626,0.019,0,0
Belize,BLZ,2016,0,0,0.261,0.115,0.000626,0.014,0,0
Belize,BLZ,2017,0,0,0.268,0.12,0.000634,0.016,0,0
Belize,BLZ,2018,0,0,0.248,0.136523,0.001062,0.017,0,0
Belize,BLZ,2019,0,0,0.29502,0.141697333333333,0.001062,0.0163333333333333,0,0
Benin,BEN,2000,0,0.0515990082644628,0.002,0,0,0.0254809917355371,0,0
Benin,BEN,2001,0,0.0402723966942148,0.002,0,0,0.0198876033057851,0,0
Benin,BEN,2002,0,0.0383846280991735,0.002,0,0,0.0189553719008264,0,0
Benin,BEN,2003,0,0.0490819834710743,0.002,0,0,0.0242380165289256,0,0
Benin,BEN,2004,0,0.0503404958677686,0.001,0,0,0.0248595041322314,0,0
Benin,BEN,2005,0,0.0667011570247933,0.001,0,0,0.0329388429752066,0,0
Benin,BEN,2006,0,0.0943884297520661,0.001,0.004,0,0.0466115702479338,0,0
Benin,BEN,2007,0,0.136548595041322,0.001,0.003,0,0.0674314049586776,0,0
Benin,BEN,2008,0,0.142211900826446,0.001,0.003,0,0.0702280991735537,0,0
Benin,BEN,2009,0,0.0799155371900826,0.001,0.001,0,0.0394644628099173,0,0
Benin,BEN,2010,0,0.0717352066115702,0.001,0.001,0,0.0354247933884297,0,0
Benin,BEN,2011,0,0.0635548760330578,0.001,0.001,0,0.0313851239669421,0,0
Benin,BEN,2012,0,0.0302042975206611,0.001,0.001,0,0.0149157024793388,0,0
Benin,BEN,2013,0,0.0578915702479338,0.002,0.001,0,0.0285884297520661,0,0
Benin,BEN,2014,0,0.150392231404958,0.002,0.001,0,0.0742677685950413,0,0
Benin,BEN,2015,0,0.203879008264462,0.001,0.001,0.005,0.100680991735537,0,0
Benin,BEN,2016,0,0.16738214876033,0.005,0.0001,0.005,0.0826578512396694,0,0
Benin,BEN,2017,0,0.204508264462809,0.001,0.0001,0.005,0.10099173553719,0,0
Benin,BEN,2018,0,0.12396347107438,0.0001,0.0001,0.005,0.0612165289256198,0,0
Benin,BEN,2019,0,0.0973249586776859,0,0.0001,0.005,0.0480617079889807,0,0
Bermuda,BMU,2000,0,0,0,0,0,0.595,0,0
Bermuda,BMU,2001,0,0,0,0,0,0.64368181818182,0,0
Bermuda,BMU,2002,0,0,0,0,0,0.643,0,0
Bermuda,BMU,2003,0,0,0,0,0,0.624,0,0
Bermuda,BMU,2004,0,0,0,0,0,0.627164,0,0
Bermuda,BMU,2005,0,0,0,0,0,0.652436,0,0
Bermuda,BMU,2006,0,0,0,0,0,0.666401,0,0
Bermuda,BMU,2007,0,0,0,0,0,0.67555,0,0
Bermuda,BMU,2008,0,0,0,0,0,0.685,0,0
Bermuda,BMU,2009,0,0,0,0,0,0.69372,0,0
Bermuda,BMU,2010,0,0,0,0,0,0.686411,0,0
Bermuda,BMU,2011,0,0,0,0,0,0.674,0,0
Bermuda,BMU,2012,0,0,0,0,0,0.658,0,0
Bermuda,BMU,2013,0,0,0,0,0,0.637,0,0
Bermuda,BMU,2014,0,0,0,0,0,0.62,0,0
Bermuda,BMU,2015,0,0,0,0,0,0.634,0,0
Bermuda,BMU,2016,0,0,0,0,0,0.625,0,0
Bermuda,BMU,2017,0,0,0,0,0,0.633,0,0
Bermuda,BMU,2018,0,0,0,0,0,0.602,0,0
Bermuda,BMU,2019,0,0,0,0,0,0.591333333333333,0,0
Bhutan,BTN,2000,0,0,1.792,0,0,0.001,0,0
Bhutan,BTN,2001,0,0,1.921,0,0,0.0001,0,0
Bhutan,BTN,2002,0,0,2.178,0,0,0,0,0
Bhutan,BTN,2003,0,0,2.502,0,0,0.002,0,0
Bhutan,BTN,2004,0,0,2.329,0,0,0.001,0,0
Bhutan,BTN,2005,0,0,2.62,0,0,0.001,0,0
Bhutan,BTN,2006,0,0,4.474,0,0,0.001,0,0
Bhutan,BTN,2007,0,0,6.494,0,0,0.002,0,0
Bhutan,BTN,2008,0,0,6.891,0,0,0.001,0,0
Bhutan,BTN,2009,0,0,6.928,0,0,0.001,0,0
Bhutan,BTN,2010,0,0,7.255,0,0.0005,0.001,0,0
Bhutan,BTN,2011,0,0,6.975,0,0.0007,0.001,0,0
Bhutan,BTN,2012,0,0,6.745,0,0.000662,0.001,0,0
Bhutan,BTN,2013,0,0,7.531,0,0.000662,0.001,0,0
Bhutan,BTN,2014,0,0,7.15,0,0.000662,0.00001,0,0
Bhutan,BTN,2015,0,0,7.731,0,0.000662,0.00002,0.001,0
Bhutan,BTN,2016,0,0,7.879,0,0.000662,0.00001,0.001,0
Bhutan,BTN,2017,0,0,7.65,0,0.000662,0.00027,0.001,0
Bhutan,BTN,2018,0,0,6.889,0,0.000662,0.00004,0.001,0
Bhutan,BTN,2019,0,0,6.60833333333333,0,0.001,0.0000466666666666666,0.001,0
Bolivia,BOL,2000,0,1.76814,1.953,0.054,0,0,0,0
Bolivia,BOL,2001,0,1.68918,2.108,0.054,0,0,0,0
Bolivia,BOL,2002,0,1.81138,2.181,0.054,0,0,0,0
Bolivia,BOL,2003,0,2.15354,1.967,0.054,0,0,0,0
Bolivia,BOL,2004,0,2.17986,2.128,0.055,0,0,0,0
Bolivia,BOL,2005,0,2.693,1.944,0.057,0,0,0,0
Bolivia,BOL,2006,0,2.885,2.137281,0.058,0,0,0,0
